LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI
-18.75,-47.75,2024,62,23.17,-999.0,-999.0
-18.75,-47.25,2024,62,23.17,-999.0,-999.0
-18.75,-46.75,2024,62,22.82,-999.0,-999.0
-18.75,-46.25,2024,62,22.82,-999.0,-999.0
-18.75,-45.75,2024,62,21.98,-999.0,-999.0
-18.75,-45.25,2024,62,21.98,-999.0,-999.0
-18.25,-50.75,2024,62,23.4,-999.0,-999.0
-18.25,-50.25,2024,62,23.4,-999.0,-999.0
-18.25,-49.75,2024,62,24.17,-999.0,-999.0
-18.25,-49.25,2024,62,24.17,-999.0,-999.0
-18.25,-48.75,2024,62,24.57,-999.0,-999.0
-18.25,-48.25,2024,62,24.57,-999.0,-999.0
-18.25,-47.75,2024,62,23.17,-999.0,-999.0
-18.25,-47.25,2024,62,23.17,-999.0,-999.0
-18.25,-46.75,2024,62,22.82,-999.0,-999.0
-18.25,-46.25,2024,62,22.82,-999.0,-999.0
-18.25,-45.75,2024,62,21.98,-999.0,-999.0
-18.25,-45.25,2024,62,21.98,-999.0,-999.0
-17.75,-50.75,2024,62,19.43,-999.0,-999.0
-17.75,-50.25,2024,62,19.43,-999.0,-999.0
-17.75,-49.75,2024,62,24.05,-999.0,-999.0
-17.75,-49.25,2024,62,24.05,-999.0,-999.0
-17.75,-48.75,2024,62,21.71,-999.0,-999.0
-17.75,-48.25,2024,62,21.71,-999.0,-999.0
-17.75,-47.75,2024,62,18.33,-999.0,-999.0
-17.75,-47.25,2024,62,18.33,-999.0,-999.0
-17.75,-46.75,2024,62,21.53,-999.0,-999.0
-17.75,-46.25,2024,62,21.53,-999.0,-999.0
-17.75,-45.75,2024,62,12.46,-999.0,-999.0
-17.75,-45.25,2024,62,12.46,-999.0,-999.0
-17.25,-50.75,2024,62,19.43,-999.0,-999.0
-17.25,-50.25,2024,62,19.43,-999.0,-999.0
-17.25,-49.75,2024,62,24.05,-999.0,-999.0
-17.25,-49.25,2024,62,24.05,-999.0,-999.0
-17.25,-48.75,2024,62,21.71,-999.0,-999.0
-17.25,-48.25,2024,62,21.71,-999.0,-999.0
-17.25,-47.75,2024,62,18.33,-999.0,-999.0
-17.25,-47.25,2024,62,18.33,-999.0,-999.0
-17.25,-46.75,2024,62,21.53,-999.0,-999.0
-17.25,-46.25,2024,62,21.53,-999.0,-999.0
-17.25,-45.75,2024,62,12.46,-999.0,-999.0
-17.25,-45.25,2024,62,12.46,-999.0,-999.0
-16.75,-50.75,2024,62,19.87,-999.0,-999.0
-16.75,-50.25,2024,62,19.87,-999.0,-999.0
-16.75,-49.75,2024,62,15.08,-999.0,-999.0
-16.75,-49.25,2024,62,15.08,-999.0,-999.0
-16.75,-48.75,2024,62,16.54,-999.0,-999.0
-16.75,-48.25,2024,62,16.54,-999.0,-999.0
-16.75,-47.75,2024,62,15.87,-999.0,-999.0
-16.75,-47.25,2024,62,15.87,-999.0,-999.0
-16.75,-46.75,2024,62,21.49,-999.0,-999.0
-16.75,-46.25,2024,62,21.49,-999.0,-999.0
-16.75,-45.75,2024,62,21.15,-999.0,-999.0
-16.75,-45.25,2024,62,21.15,-999.0,-999.0
-20.75,-50.75,2024,63,26.81,27.51,-999.0
-20.75,-50.25,2024,63,26.81,27.51,-999.0
-20.75,-49.75,2024,63,26.93,27.61,-999.0
-20.75,-49.25,2024,63,26.93,27.61,-999.0
-20.75,-48.75,2024,63,26.46,27.56,-999.0
-20.75,-48.25,2024,63,26.46,27.56,-999.0
-20.75,-47.75,2024,63,24.57,-999.0,-999.0
-20.75,-47.25,2024,63,24.57,-999.0,-999.0
-20.75,-46.75,2024,63,23.25,-999.0,-999.0
-20.75,-46.25,2024,63,23.25,-999.0,-999.0
-20.75,-45.75,2024,63,21.7,-999.0,-999.0
-20.75,-45.25,2024,63,21.7,-999.0,-999.0
-20.25,-50.75,2024,63,26.81,27.51,-999.0
-20.25,-50.25,2024,63,26.81,27.51,-999.0
-20.25,-49.75,2024,63,26.93,27.61,-999.0
-20.25,-49.25,2024,63,26.93,27.61,-999.0
-20.25,-48.75,2024,63,26.46,27.56,-999.0
-20.25,-48.25,2024,63,26.46,27.56,-999.0
-20.25,-47.75,2024,63,24.57,-999.0,-999.0
-20.25,-47.25,2024,63,24.57,-999.0,-999.0
-20.25,-46.75,2024,63,23.25,-999.0,-999.0
-20.25,-46.25,2024,63,23.25,-999.0,-999.0
-20.25,-45.75,2024,63,21.7,-999.0,-999.0
-20.25,-45.25,2024,63,21.7,-999.0,-999.0
-19.75,-50.75,2024,63,25.99,27.61,-999.0
-19.75,-50.25,2024,63,25.99,27.61,-999.0
-19.75,-49.75,2024,63,26.36,27.72,-999.0
-19.75,-49.25,2024,63,26.36,27.72,-999.0
-19.75,-48.75,2024,63,25.71,27.8,-999.0
-19.75,-48.25,2024,63,25.71,27.8,-999.0
-19.75,-47.75,2024,63,23.48,-999.0,-999.0
-19.75,-47.25,2024,63,23.48,-999.0,-999.0
-19.75,-46.75,2024,63,19.77,-999.0,-999.0
-19.75,-46.25,2024,63,19.77,-999.0,-999.0
-19.75,-45.75,2024,63,22.74,-999.0,-999.0
-19.75,-45.25,2024,63,22.74,-999.0,-999.0
-19.25,-50.75,2024,63,25.99,27.61,-999.0
-19.25,-50.25,2024,63,25.99,27.61,-999.0
-19.25,-49.75,2024,63,26.36,27.72,-999.0
-19.25,-49.25,2024,63,26.36,27.72,-999.0
-19.25,-48.75,2024,63,25.71,27.8,-999.0
-19.25,-48.25,2024,63,25.71,27.8,-999.0
-19.25,-47.75,2024,63,23.48,-999.0,-999.0
-19.25,-47.25,2024,63,23.48,-999.0,-999.0
-19.25,-46.75,2024,63,19.77,-999.0,-999.0
-19.25,-46.25,2024,63,19.77,-999.0,-999.0
-19.25,-45.75,2024,63,22.74,-999.0,-999.0
-19.25,-45.25,2024,63,22.74,-999.0,-999.0
-18.75,-50.75,2024,63,25.78,27.55,-999.0
-18.75,-50.25,2024,63,25.78,27.55,-999.0
-18.75,-49.75,2024,63,25.45,27.59,-999.0
-18.75,-49.25,2024,63,25.45,27.59,-999.0
-18.75,-48.75,2024,63,25.96,27.7,-999.0
-18.75,-48.25,2024,63,25.96,27.7,-999.0
-18.75,-47.75,2024,63,25.91,27.75,-999.0
-18.75,-47.25,2024,63,25.91,27.75,-999.0
-18.75,-46.75,2024,63,25.78,-999.0,-999.0
-18.75,-46.25,2024,63,25.78,-999.0,-999.0
-18.75,-45.75,2024,63,23.98,-999.0,-999.0
-18.75,-45.25,2024,63,23.98,-999.0,-999.0
-18.25,-50.75,2024,63,25.78,27.55,-999.0
-18.25,-50.25,2024,63,25.78,27.55,-999.0
-18.25,-49.75,2024,63,25.45,27.59,-999.0
-18.25,-49.25,2024,63,25.45,27.59,-999.0
-18.25,-48.75,2024,63,25.96,27.7,-999.0
-18.25,-48.25,2024,63,25.96,27.7,-999.0
-18.25,-47.75,2024,63,25.91,27.75,-999.0
-18.25,-47.25,2024,63,25.91,27.75,-999.0
-18.25,-46.75,2024,63,25.78,-999.0,-999.0
-18.25,-46.25,2024,63,25.78,-999.0,-999.0
-18.25,-45.75,2024,63,23.98,-999.0,-999.0
-18.25,-45.25,2024,63,23.98,-999.0,-999.0
-17.75,-50.75,2024,63,25.36,27.38,-999.0
-17.75,-50.25,2024,63,25.36,27.38,-999.0
-17.75,-49.75,2024,63,24.92,27.39,-999.0
-17.75,-49.25,2024,63,24.92,27.39,-999.0
-17.75,-48.75,2024,63,26.12,27.47,-999.0
-17.75,-48.25,2024,63,26.12,27.47,-999.0
-17.75,-47.75,2024,63,25.8,-999.0,-999.0
-17.75,-47.25,2024,63,25.8,-999.0,-999.0
-17.75,-46.75,2024,63,26.4,27.37,-999.0
-17.75,-46.25,2024,63,26.4,27.37,-999.0
-17.75,-45.75,2024,63,22.83,27.26,-999.0
-17.75,-45.25,2024,63,22.83,27.26,-999.0
-17.25,-50.75,2024,63,25.36,27.38,-999.0
-17.25,-50.25,2024,63,25.36,27.38,-999.0
-17.25,-49.75,2024,63,24.92,27.39,-999.0
-17.25,-49.25,2024,63,24.92,27.39,-999.0
-17.25,-48.75,2024,63,26.12,27.47,-999.0
-17.25,-48.25,2024,63,26.12,27.47,-999.0
-17.25,-47.75,2024,63,25.8,-999.0,-999.0
-17.25,-47.25,2024,63,25.8,-999.0,-999.0
-17.25,-46.75,2024,63,26.4,27.37,-999.0
-17.25,-46.25,2024,63,26.4,27.37,-999.0
-17.25,-45.75,2024,63,22.83,27.26,-999.0
-17.25,-45.25,2024,63,22.83,27.26,-999.0
-16.75,-50.75,2024,63,23.24,27.18,-999.0
-16.75,-50.25,2024,63,23.24,27.18,-999.0
-16.75,-49.75,2024,63,22.94,27.27,-999.0
-16.75,-49.25,2024,63,22.94,27.27,-999.0
-16.75,-48.75,2024,63,12.6,27.43,-999.0
-16.75,-48.25,2024,63,12.6,27.43,-999.0
-16.75,-47.75,2024,63,12.05,-999.0,-999.0
-16.75,-47.25,2024,63,12.05,-999.0,-999.0
-16.75,-46.75,2024,63,17.15,27.23,-999.0
-16.75,-46.25,2024,63,17.15,27.23,-999.0
-16.75,-45.75,2024,63,20.17,27.16,-999.0
-16.75,-45.25,2024,63,20.17,27.16,-999.0
-20.75,-50.75,2024,64,26.49,27.33,-999.0
-20.75,-50.25,2024,64,26.49,27.33,-999.0
-20.75,-49.75,2024,64,25.21,27.37,-999.0
-20.75,-49.25,2024,64,25.21,27.37,-999.0
-20.75,-48.75,2024,64,24.65,-999.0,-999.0
-20.75,-48.25,2024,64,24.65,-999.0,-999.0
-20.75,-47.75,2024,64,22.59,27.07,-999.0
-20.75,-47.25,2024,64,22.59,27.07,-999.0
-20.75,-46.75,2024,64,23.85,-999.0,-999.0
-20.75,-46.25,2024,64,23.85,-999.0,-999.0
-20.75,-45.75,2024,64,22.71,-999.0,-999.0
-20.75,-45.25,2024,64,22.71,-999.0,-999.0
-20.25,-50.75,2024,64,26.49,27.33,-999.0
-20.25,-50.25,2024,64,26.49,27.33,-999.0
-20.25,-49.75,2024,64,25.21,27.37,-999.0
-20.25,-49.25,2024,64,25.21,27.37,-999.0
-20.25,-48.75,2024,64,24.65,-999.0,-999.0
-20.25,-48.25,2024,64,24.65,-999.0,-999.0
-20.25,-47.75,2024,64,22.59,27.07,-999.0
-20.25,-47.25,2024,64,22.59,27.07,-999.0
-20.25,-46.75,2024,64,23.85,-999.0,-999.0
-20.25,-46.25,2024,64,23.85,-999.0,-999.0
-20.25,-45.75,2024,64,22.71,-999.0,-999.0
-20.25,-45.25,2024,64,22.71,-999.0,-999.0
-19.75,-50.75,2024,64,23.51,-999.0,-999.0
-19.75,-50.25,2024,64,23.51,-999.0,-999.0
-19.75,-49.75,2024,64,24.75,27.44,-999.0
-19.75,-49.25,2024,64,24.75,27.44,-999.0
-19.75,-48.75,2024,64,21.32,27.22,-999.0
-19.75,-48.25,2024,64,21.32,27.22,-999.0
-19.75,-47.75,2024,64,20.17,-999.0,-999.0
-19.75,-47.25,2024,64,20.17,-999.0,-999.0
-19.75,-46.75,2024,64,21.41,-999.0,-999.0
-19.75,-46.25,2024,64,21.41,-999.0,-999.0
-19.75,-45.75,2024,64,22.94,-999.0,-999.0
-19.75,-45.25,2024,64,22.94,-999.0,-999.0
-19.25,-50.75,2024,64,23.51,-999.0,-999.0
-19.25,-50.25,2024,64,23.51,-999.0,-999.0
-19.25,-49.75,2024,64,24.75,27.44,-999.0
-19.25,-49.25,2024,64,24.75,27.44,-999.0
-19.25,-48.75,2024,64,21.32,27.22,-999.0
-19.25,-48.25,2024,64,21.32,27.22,-999.0
-19.25,-47.75,2024,64,20.17,-999.0,-999.0
-19.25,-47.25,2024,64,20.17,-999.0,-999.0
-19.25,-46.75,2024,64,21.41,-999.0,-999.0
-19.25,-46.25,2024,64,21.41,-999.0,-999.0
-19.25,-45.75,2024,64,22.94,-999.0,-999.0
-19.25,-45.25,2024,64,22.94,-999.0,-999.0
-18.75,-50.75,2024,64,24.44,-999.0,-999.0
-18.75,-50.25,2024,64,24.44,-999.0,-999.0
-18.75,-49.75,2024,64,25.36,-999.0,-999.0
-18.75,-49.25,2024,64,25.36,-999.0,-999.0
-18.75,-48.75,2024,64,25.44,-999.0,-999.0
-18.75,-48.25,2024,64,25.44,-999.0,-999.0
-18.75,-47.75,2024,64,22.7,-999.0,-999.0
-18.75,-47.25,2024,64,22.7,-999.0,-999.0
-18.75,-46.75,2024,64,23.01,-999.0,-999.0
-18.75,-46.25,2024,64,23.01,-999.0,-999.0
-18.75,-45.75,2024,64,16.93,-999.0,-999.0
-18.75,-45.25,2024,64,16.93,-999.0,-999.0
-18.25,-50.75,2024,64,24.44,-999.0,-999.0
-18.25,-50.25,2024,64,24.44,-999.0,-999.0
-18.25,-49.75,2024,64,25.36,-999.0,-999.0
-18.25,-49.25,2024,64,25.36,-999.0,-999.0
-18.25,-48.75,2024,64,25.44,-999.0,-999.0
-18.25,-48.25,2024,64,25.44,-999.0,-999.0
-18.25,-47.75,2024,64,22.7,-999.0,-999.0
-18.25,-47.25,2024,64,22.7,-999.0,-999.0
-18.25,-46.75,2024,64,23.01,-999.0,-999.0
-18.25,-46.25,2024,64,23.01,-999.0,-999.0
-18.25,-45.75,2024,64,16.93,-999.0,-999.0
-18.25,-45.25,2024,64,16.93,-999.0,-999.0
-17.75,-50.75,2024,64,23.6,-999.0,-999.0
-17.75,-50.25,2024,64,23.6,-999.0,-999.0
-17.75,-49.75,2024,64,24.49,-999.0,-999.0
-17.75,-49.25,2024,64,24.49,-999.0,-999.0
-17.75,-48.75,2024,64,20.55,-999.0,-999.0
-17.75,-48.25,2024,64,20.55,-999.0,-999.0
-17.75,-47.75,2024,64,22.23,-999.0,-999.0
-17.75,-47.25,2024,64,22.23,-999.0,-999.0
-17.75,-46.75,2024,64,22.96,-999.0,-999.0
-17.75,-46.25,2024,64,22.96,-999.0,-999.0
-17.75,-45.75,2024,64,15.52,-999.0,-999.0
-17.75,-45.25,2024,64,15.52,-999.0,-999.0
-17.25,-50.75,2024,64,23.6,-999.0,-999.0
-17.25,-50.25,2024,64,23.6,-999.0,-999.0
-17.25,-49.75,2024,64,24.49,-999.0,-999.0
-17.25,-49.25,2024,64,24.49,-999.0,-999.0
-17.25,-48.75,2024,64,20.55,-999.0,-999.0
-17.25,-48.25,2024,64,20.55,-999.0,-999.0
-17.25,-47.75,2024,64,22.23,-999.0,-999.0
-17.25,-47.25,2024,64,22.23,-999.0,-999.0
-17.25,-46.75,2024,64,22.96,-999.0,-999.0
-17.25,-46.25,2024,64,22.96,-999.0,-999.0
-17.25,-45.75,2024,64,15.52,-999.0,-999.0
-17.25,-45.25,2024,64,15.52,-999.0,-999.0
-16.75,-50.75,2024,64,20.27,-999.0,-999.0
-16.75,-50.25,2024,64,20.27,-999.0,-999.0
-16.75,-49.75,2024,64,20.72,-999.0,-999.0
-16.75,-49.25,2024,64,20.72,-999.0,-999.0
-16.75,-48.75,2024,64,18.94,-999.0,-999.0
-16.75,-48.25,2024,64,18.94,-999.0,-999.0
-16.75,-47.75,2024,64,19.86,-999.0,-999.0
-16.75,-47.25,2024,64,19.86,-999.0,-999.0
-16.75,-46.75,2024,64,17.76,-999.0,-999.0
-16.75,-46.25,2024,64,17.76,-999.0,-999.0
-16.75,-45.75,2024,64,12.78,-999.0,-999.0
-16.75,-45.25,2024,64,12.78,-999.0,-999.0
-20.75,-50.75,2024,65,26.01,-999.0,-999.0
-20.75,-50.25,2024,65,26.01,-999.0,-999.0
-20.75,-49.75,2024,65,16.76,-999.0,-999.0
-20.75,-49.25,2024,65,16.76,-999.0,-999.0
-20.75,-48.75,2024,65,18.37,-999.0,-999.0
-20.75,-48.25,2024,65,18.37,-999.0,-999.0
-20.75,-47.75,2024,65,21.5,-999.0,-999.0
-20.75,-47.25,2024,65,21.5,-999.0,-999.0
-20.75,-46.75,2024,65,21.72,-999.0,-999.0
-20.75,-46.25,2024,65,21.72,-999.0,-999.0
-20.75,-45.75,2024,65,18.61,-999.0,-999.0
-20.75,-45.25,2024,65,18.61,-999.0,-999.0
-20.25,-50.75,2024,65,26.01,-999.0,-999.0
-20.25,-50.25,2024,65,26.01,-999.0,-999.0
-20.25,-49.75,2024,65,16.76,-999.0,-999.0
-20.25,-49.25,2024,65,16.76,-999.0,-999.0
-20.25,-48.75,2024,65,18.37,-999.0,-999.0
-20.25,-48.25,2024,65,18.37,-999.0,-999.0
-20.25,-47.75,2024,65,21.5,-999.0,-999.0
-20.25,-47.25,2024,65,21.5,-999.0,-999.0
-20.25,-46.75,2024,65,21.72,-999.0,-999.0
-20.25,-46.25,2024,65,21.72,-999.0,-999.0
-20.25,-45.75,2024,65,18.61,-999.0,-999.0
-20.25,-45.25,2024,65,18.61,-999.0,-999.0
-19.75,-50.75,2024,65,21.16,-999.0,-999.0
-19.75,-50.25,2024,65,21.16,-999.0,-999.0
-19.75,-49.75,2024,65,11.69,-999.0,-999.0
-19.75,-49.25,2024,65,11.69,-999.0,-999.0
-19.75,-48.75,2024,65,18.91,-999.0,-999.0
-19.75,-48.25,2024,65,18.91,-999.0,-999.0
-19.75,-47.75,2024,65,19.68,-999.0,-999.0
-19.75,-47.25,2024,65,19.68,-999.0,-999.0
-19.75,-46.75,2024,65,18.35,-999.0,-999.0
-19.75,-46.25,2024,65,18.35,-999.0,-999.0
-19.75,-45.75,2024,65,21.12,-999.0,-999.0
-19.75,-45.25,2024,65,21.12,-999.0,-999.0
-19.25,-50.75,2024,65,21.16,-999.0,-999.0
-19.25,-50.25,2024,65,21.16,-999.0,-999.0
-19.25,-49.75,2024,65,11.69,-999.0,-999.0
-19.25,-49.25,2024,65,11.69,-999.0,-999.0
-19.25,-48.75,2024,65,18.91,-999.0,-999.0
-19.25,-48.25,2024,65,18.91,-999.0,-999.0
-19.25,-47.75,2024,65,19.68,-999.0,-999.0
-19.25,-47.25,2024,65,19.68,-999.0,-999.0
-19.25,-46.75,2024,65,18.35,-999.0,-999.0
-19.25,-46.25,2024,65,18.35,-999.0,-999.0
-19.25,-45.75,2024,65,21.12,-999.0,-999.0
-19.25,-45.25,2024,65,21.12,-999.0,-999.0
-18.75,-50.75,2024,65,20.36,-999.0,-999.0
-18.75,-50.25,2024,65,20.36,-999.0,-999.0
-18.75,-49.75,2024,65,15.49,-999.0,-999.0
-18.75,-49.25,2024,65,15.49,-999.0,-999.0
-18.75,-48.75,2024,65,15.53,-999.0,-999.0
-18.75,-48.25,2024,65,15.53,-999.0,-999.0
-18.75,-47.75,2024,65,23.77,-999.0,-999.0
-18.75,-47.25,2024,65,23.77,-999.0,-999.0
-18.75,-46.75,2024,65,20.63,-999.0,-999.0
-18.75,-46.25,2024,65,20.63,-999.0,-999.0
-18.75,-45.75,2024,65,21.31,-999.0,-999.0
-18.75,-45.25,2024,65,21.31,-999.0,-999.0
-18.25,-50.75,2024,65,20.36,-999.0,-999.0
-18.25,-50.25,2024,65,20.36,-999.0,-999.0
-18.25,-49.75,2024,65,15.49,-999.0,-999.0
-18.25,-49.25,2024,65,15.49,-999.0,-999.0
-18.25,-48.75,2024,65,15.53,-999.0,-999.0
-18.25,-48.25,2024,65,15.53,-999.0,-999.0
-18.25,-47.75,2024,65,23.77,-999.0,-999.0
-18.25,-47.25,2024,65,23.77,-999.0,-999.0
-18.25,-46.75,2024,65,20.63,-999.0,-999.0
-18.25,-46.25,2024,65,20.63,-999.0,-999.0
-18.25,-45.75,2024,65,21.31,-999.0,-999.0
-18.25,-45.25,2024,65,21.31,-999.0,-999.0
-17.75,-50.75,2024,65,18.38,-999.0,-999.0
-17.75,-50.25,2024,65,18.38,-999.0,-999.0
-17.75,-49.75,2024,65,15.87,-999.0,-999.0
-17.75,-49.25,2024,65,15.87,-999.0,-999.0
-17.75,-48.75,2024,65,19.94,-999.0,-999.0
-17.75,-48.25,2024,65,19.94,-999.0,-999.0
-17.75,-47.75,2024,65,21.78,-999.0,-999.0
-17.75,-47.25,2024,65,21.78,-999.0,-999.0
-17.75,-46.75,2024,65,22.35,-999.0,-999.0
-17.75,-46.25,2024,65,22.35,-999.0,-999.0
-17.75,-45.75,2024,65,23.81,-999.0,-999.0
-17.75,-45.25,2024,65,23.81,-999.0,-999.0
-17.25,-50.75,2024,65,18.38,-999.0,-999.0
-17.25,-50.25,2024,65,18.38,-999.0,-999.0
-17.25,-49.75,2024,65,15.87,-999.0,-999.0
-17.25,-49.25,2024,65,15.87,-999.0,-999.0
-17.25,-48.75,2024,65,19.94,-999.0,-999.0
-17.25,-48.25,2024,65,19.94,-999.0,-999.0
-17.25,-47.75,2024,65,21.78,-999.0,-999.0
-17.25,-47.25,2024,65,21.78,-999.0,-999.0
-17.25,-46.75,2024,65,22.35,-999.0,-999.0
-17.25,-46.25,2024,65,22.35,-999.0,-999.0
-17.25,-45.75,2024,65,23.81,-999.0,-999.0
-17.25,-45.25,2024,65,23.81,-999.0,-999.0
-16.75,-50.75,2024,65,16.28,-999.0,-999.0
-16.75,-50.25,2024,65,16.28,-999.0,-999.0
-16.75,-49.75,2024,65,21.91,-999.0,-999.0
-16.75,-49.25,2024,65,21.91,-999.0,-999.0
-16.75,-48.75,2024,65,21.48,-999.0,-999.0
-16.75,-48.25,2024,65,21.48,-999.0,-999.0
-16.75,-47.75,2024,65,18.95,-999.0,-999.0
-16.75,-47.25,2024,65,18.95,-999.0,-999.0
-16.75,-46.75,2024,65,17.85,-999.0,-999.0
-16.75,-46.25,2024,65,17.85,-999.0,-999.0
-16.75,-45.75,2024,65,20.28,-999.0,-999.0
-16.75,-45.25,2024,65,20.28,-999.0,-999.0
-20.75,-50.75,2024,66,20.1,-999.0,-999.0
-20.75,-50.25,2024,66,20.1,-999.0,-999.0
-20.75,-49.75,2024,66,22.94,-999.0,-999.0
-20.75,-49.25,2024,66,22.94,-999.0,-999.0
-20.75,-48.75,2024,66,24.0,-999.0,-999.0
-20.75,-48.25,2024,66,24.0,-999.0,-999.0
-20.75,-47.75,2024,66,21.67,-999.0,-999.0
-20.75,-47.25,2024,66,21.67,-999.0,-999.0
-20.75,-46.75,2024,66,18.74,-999.0,-999.0
-20.75,-46.25,2024,66,18.74,-999.0,-999.0
-20.75,-45.75,2024,66,17.07,-999.0,-999.0
-20.75,-45.25,2024,66,17.07,-999.0,-999.0
-20.25,-50.75,2024,66,20.1,-999.0,-999.0
-20.25,-50.25,2024,66,20.1,-999.0,-999.0
-20.25,-49.75,2024,66,22.94,-999.0,-999.0
-20.25,-49.25,2024,66,22.94,-999.0,-999.0
-20.25,-48.75,2024,66,24.0,-999.0,-999.0
-20.25,-48.25,2024,66,24.0,-999.0,-999.0
-20.25,-47.75,2024,66,21.67,-999.0,-999.0
-20.25,-47.25,2024,66,21.67,-999.0,-999.0
-20.25,-46.75,2024,66,18.74,-999.0,-999.0
-20.25,-46.25,2024,66,18.74,-999.0,-999.0
-20.25,-45.75,2024,66,17.07,-999.0,-999.0
-20.25,-45.25,2024,66,17.07,-999.0,-999.0
-19.75,-50.75,2024,66,19.36,-999.0,-999.0
-19.75,-50.25,2024,66,19.36,-999.0,-999.0
-19.75,-49.75,2024,66,15.6,-999.0,-999.0
-19.75,-49.25,2024,66,15.6,-999.0,-999.0
-19.75,-48.75,2024,66,14.07,-999.0,-999.0
-19.75,-48.25,2024,66,14.07,-999.0,-999.0
-19.75,-47.75,2024,66,14.89,-999.0,-999.0
-19.75,-47.25,2024,66,14.89,-999.0,-999.0
-19.75,-46.75,2024,66,17.63,-999.0,-999.0
-19.75,-46.25,2024,66,17.63,-999.0,-999.0
-19.75,-45.75,2024,66,19.49,-999.0,-999.0
-19.75,-45.25,2024,66,19.49,-999.0,-999.0
-19.25,-50.75,2024,66,19.36,-999.0,-999.0
-19.25,-50.25,2024,66,19.36,-999.0,-999.0
-19.25,-49.75,2024,66,15.6,-999.0,-999.0
-19.25,-49.25,2024,66,15.6,-999.0,-999.0
-19.25,-48.75,2024,66,14.07,-999.0,-999.0
-19.25,-48.25,2024,66,14.07,-999.0,-999.0
-19.25,-47.75,2024,66,14.89,-999.0,-999.0
-19.25,-47.25,2024,66,14.89,-999.0,-999.0
-19.25,-46.75,2024,66,17.63,-999.0,-999.0
-19.25,-46.25,2024,66,17.63,-999.0,-999.0
-19.25,-45.75,2024,66,19.49,-999.0,-999.0
-19.25,-45.25,2024,66,19.49,-999.0,-999.0
-18.75,-50.75,2024,66,19.56,-999.0,-999.0
-18.75,-50.25,2024,66,19.56,-999.0,-999.0
-18.75,-49.75,2024,66,15.65,-999.0,-999.0
-18.75,-49.25,2024,66,15.65,-999.0,-999.0
-18.75,-48.75,2024,66,16.29,-999.0,-999.0
-18.75,-48.25,2024,66,16.29,-999.0,-999.0
-18.75,-47.75,2024,66,18.59,-999.0,-999.0
-18.75,-47.25,2024,66,18.59,-999.0,-999.0
-18.75,-46.75,2024,66,16.98,-999.0,-999.0
-18.75,-46.25,2024,66,16.98,-999.0,-999.0
-18.75,-45.75,2024,66,15.79,-999.0,-999.0
-18.75,-45.25,2024,66,15.79,-999.0,-999.0
-18.25,-50.75,2024,66,19.56,-999.0,-999.0
-18.25,-50.25,2024,66,19.56,-999.0,-999.0
-18.25,-49.75,2024,66,15.65,-999.0,-999.0
-18.25,-49.25,2024,66,15.65,-999.0,-999.0
-18.25,-48.75,2024,66,16.29,-999.0,-999.0
-18.25,-48.25,2024,66,16.29,-999.0,-999.0
-18.25,-47.75,2024,66,18.59,-999.0,-999.0
-18.25,-47.25,2024,66,18.59,-999.0,-999.0
-18.25,-46.75,2024,66,16.98,-999.0,-999.0
-18.25,-46.25,2024,66,16.98,-999.0,-999.0
-18.25,-45.75,2024,66,15.79,-999.0,-999.0
-18.25,-45.25,2024,66,15.79,-999.0,-999.0
-17.75,-50.75,2024,66,19.26,-999.0,-999.0
-17.75,-50.25,2024,66,19.26,-999.0,-999.0
-17.75,-49.75,2024,66,12.64,-999.0,-999.0
-17.75,-49.25,2024,66,12.64,-999.0,-999.0
-17.75,-48.75,2024,66,15.05,-999.0,-999.0
-17.75,-48.25,2024,66,15.05,-999.0,-999.0
-17.75,-47.75,2024,66,20.17,-999.0,-999.0
-17.75,-47.25,2024,66,20.17,-999.0,-999.0
-17.75,-46.75,2024,66,21.73,-999.0,-999.0
-17.75,-46.25,2024,66,21.73,-999.0,-999.0
-17.75,-45.75,2024,66,22.11,-999.0,-999.0
-17.75,-45.25,2024,66,22.11,-999.0,-999.0
-17.25,-50.75,2024,66,19.26,-999.0,-999.0
-17.25,-50.25,2024,66,19.26,-999.0,-999.0
-17.25,-49.75,2024,66,12.64,-999.0,-999.0
-17.25,-49.25,2024,66,12.64,-999.0,-999.0
-17.25,-48.75,2024,66,15.05,-999.0,-999.0
-17.25,-48.25,2024,66,15.05,-999.0,-999.0
-17.25,-47.75,2024,66,20.17,-999.0,-999.0
-17.25,-47.25,2024,66,20.17,-999.0,-999.0
-17.25,-46.75,2024,66,21.73,-999.0,-999.0
-17.25,-46.25,2024,66,21.73,-999.0,-999.0
-17.25,-45.75,2024,66,22.11,-999.0,-999.0
-17.25,-45.25,2024,66,22.11,-999.0,-999.0
-16.75,-50.75,2024,66,20.59,-999.0,-999.0
-16.75,-50.25,2024,66,20.59,-999.0,-999.0
-16.75,-49.75,2024,66,16.23,-999.0,-999.0
-16.75,-49.25,2024,66,16.23,-999.0,-999.0
-16.75,-48.75,2024,66,20.34,-999.0,-999.0
-16.75,-48.25,2024,66,20.34,-999.0,-999.0
-16.75,-47.75,2024,66,23.34,-999.0,-999.0
-16.75,-47.25,2024,66,23.34,-999.0,-999.0
-16.75,-46.75,2024,66,20.91,-999.0,-999.0
